  5.650975e-03   1.248018e-01   1.745815e-03
  5.730351e-03   1.219293e-01   1.861639e-03
  5.809394e-03   1.224047e-01   2.351221e-03
  5.888105e-03   1.249610e-01   2.318089e-03
  5.966483e-03   1.210517e-01   1.780136e-03
  6.044530e-03   1.200174e-01   1.586916e-03
  6.122244e-03   1.207247e-01   1.891968e-03
  6.199626e-03   1.228011e-01   2.182122e-03
  6.276677e-03   1.199631e-01   1.861209e-03
  6.353396e-03   1.176625e-01   1.509128e-03
  6.429783e-03   1.167371e-01   1.683562e-03
  6.505840e-03   1.184902e-01   2.074806e-03
  6.581565e-03   1.156631e-01   1.874317e-03
  6.656960e-03   1.156559e-01   1.456446e-03
  6.732024e-03   1.157973e-01   1.614373e-03
  6.806758e-03   1.158507e-01   2.036484e-03
  6.881161e-03   1.106532e-01   1.823331e-03
  6.955234e-03   1.096964e-01   1.417587e-03
  7.028978e-03   1.092631e-01   1.664633e-03
  7.102392e-03   1.088880e-01   1.990580e-03
  7.175476e-03   1.084588e-01   1.652329e-03
  7.248231e-03   1.108938e-01   1.409753e-03
  7.320658e-03   1.137290e-01   1.882249e-03
  7.392755e-03   1.087626e-01   1.950432e-03
  7.464524e-03   1.066748e-01   1.423387e-03
  7.535964e-03   1.042952e-01   1.523296e-03
  7.607077e-03   1.003241e-01   1.902296e-03
  7.677861e-03   1.009268e-01   1.591258e-03
  7.748318e-03   1.013982e-01   1.354270e-03
  7.818447e-03   1.019250e-01   1.876992e-03
  7.888249e-03   9.908760e-02   1.803762e-03
  7.957724e-03   1.001523e-01   1.308393e-03
  8.026873e-03   1.009374e-01   1.707236e-03
  8.095694e-03   9.911581e-02   1.810813e-03
  8.164190e-03   9.686837e-02   1.303278e-03
  8.232360e-03   9.591060e-02   1.575862e-03
  8.300204e-03   9.904062e-02   1.804844e-03
  8.367723e-03   9.679668e-02   1.317761e-03
  8.434916e-03   9.561481e-02   1.513135e-03
  8.501785e-03   9.548333e-02   1.735887e-03
  8.568329e-03   9.281719e-02   1.262151e-03
  8.634549e-03   9.137294e-02   1.479255e-03
  8.700444e-03   9.087001e-02   1.665346e-03
  8.766016e-03   8.977296e-02   1.189894e-03
  8.831265e-03   8.926126e-02   1.528652e-03
  8.896190e-03   9.171633e-02   1.601950e-03
  8.960793e-03   9.217130e-02   1.126566e-03
  9.025073e-03   9.259367e-02   1.583876e-03
  9.089031e-03   9.020697e-02   1.480029e-03
  9.152667e-03   8.941864e-02   1.127355e-03
  9.215981e-03   8.834043e-02   1.529457e-03
  9.278974e-03   8.691620e-02   1.226776e-03
  9.341646e-03   8.686825e-02   1.260443e-03
  9.403998e-03   8.840154e-02   1.498793e-03
  9.466029e-03   8.752914e-02   1.062157e-03
  9.527741e-03   8.687037e-02   1.481464e-03
  9.589133e-03   8.511684e-02   1.365516e-03
  9.650206e-03   8.494585e-02   1.110764e-03
  9.710960e-03   8.481040e-02   1.447255e-03
  9.771396e-03   8.344289e-02   1.054624e-03
  9.831513e-03   8.267033e-02   1.433563e-03
  9.891313e-03   8.102370e-02   1.357733e-03
  9.950796e-03   8.086447e-02   1.082179e-03
  1.000996e-02   8.059683e-02   1.384812e-03
  1.006881e-02   8.032987e-02   9.875205e-04
  1.012734e-02   8.012950e-02   1.378283e-03
  1.018556e-02   7.975926e-02   1.184310e-03
  1.024346e-02   7.955938e-02   1.199970e-03
  1.030105e-02   7.860269e-02   1.339602e-03
  1.035832e-02   7.914400e-02   9.822109e-04
  1.041528e-02   8.005969e-02   1.351643e-03
  1.047193e-02   8.009525e-02   9.626932e-04
  1.052826e-02   8.004803e-02   1.315990e-03
  1.058428e-02   7.973622e-02   1.103653e-03
  1.063999e-02   7.958927e-02   1.293493e-03
  1.069539e-02   7.526228e-02   1.293051e-03
  1.075047e-02   7.548142e-02   1.068887e-03
  1.080525e-02   7.637047e-02   1.283676e-03
  1.085971e-02   7.651877e-02   9.408250e-04
  1.091386e-02   7.677801e-02   1.269887e-03
  1.096771e-02   7.653945e-02   8.941114e-04
  1.102125e-02   7.629911e-02   1.258910e-03
  1.107447e-02   7.478460e-02   9.081943e-04
  1.112739e-02   7.385147e-02   1.246574e-03
  1.118001e-02   7.373461e-02   9.533500e-04
  1.123232e-02   7.368672e-02   1.236074e-03
  1.128432e-02   7.461293e-02   1.006208e-03
  1.133601e-02   7.485216e-02   1.227097e-03
  1.138740e-02   7.327031e-02   1.049942e-03
  1.143849e-02   7.298721e-02   1.217814e-03
  1.148927e-02   7.015256e-02   1.061998e-03
  1.153975e-02   6.978666e-02   1.189972e-03
  1.158993e-02   7.053532e-02   1.066395e-03
  1.163981e-02   7.062852e-02   1.189540e-03
  1.168938e-02   7.172077e-02   1.043893e-03
  1.173865e-02   7.187021e-02   1.178368e-03
  1.178763e-02   6.992001e-02   9.943654e-04
  1.183630e-02   6.954865e-02   1.163179e-03
  1.188468e-02   7.066301e-02   9.357156e-04
  1.193275e-02   7.099643e-02   1.164486e-03
  1.198053e-02   6.859235e-02   8.678868e-04
  1.202802e-02   6.748772e-02   1.149077e-03
  1.207521e-02   6.724156e-02   8.165960e-04
  1.212210e-02   6.704803e-02   1.144724e-03
  1.216870e-02   6.611880e-02   8.171177e-04
  1.221500e-02   6.482479e-02   1.130707e-03
  1.226101e-02   6.476773e-02   9.053653e-04
  1.230673e-02   6.457872e-02   1.129103e-03
  1.235216e-02   6.458761e-02   1.099362e-03
  1.239730e-02   6.488009e-02   1.113424e-03
  1.244215e-02   6.488009e-02   1.113424e-03
  1.248670e-02   6.445969e-02   9.068443e-04
  1.253097e-02   6.434367e-02   1.113880e-03
  1.257496e-02   6.436296e-02   7.838272e-04
  1.261865e-02   6.437842e-02   1.102554e-03
  1.266206e-02   6.432578e-02   9.025307e-04
  1.270519e-02   6.412567e-02   1.093676e-03
  1.274803e-02   6.412567e-02   1.093676e-03
  1.279059e-02   6.358914e-02   9.460944e-04
  1.283286e-02   6.350419e-02   1.080057e-03
  1.287486e-02   6.308638e-02   7.628226e-04
  1.291657e-02   6.263750e-02   1.076155e-03
  1.295801e-02   6.258923e-02   1.008050e-03
  1.299916e-02   6.189176e-02   1.062257e-03
  1.304004e-02   6.189176e-02   1.062257e-03
  1.308064e-02   6.221488e-02   7.670786e-04
  1.312097e-02   6.242590e-02   1.061413e-03
  1.316102e-02   6.231806e-02   9.544503e-04
  1.320080e-02   6.141743e-02   1.047562e-03
  1.324031e-02   6.141743e-02   1.047562e-03
  1.327954e-02   6.072602e-02   7.451246e-04
  1.331851e-02   6.018151e-02   1.045153e-03
  1.335720e-02   6.018151e-02   1.045153e-03
  1.339563e-02   5.953357e-02   1.007164e-03
  1.343379e-02   5.951439e-02   1.036562e-03
  1.347169e-02   5.926942e-02   7.712533e-04
  1.350932e-02   5.878217e-02   1.031896e-03
  1.354668e-02   5.878217e-02   1.031896e-03
  1.358379e-02   5.871609e-02   7.595403e-04
  1.362063e-02   5.867988e-02   1.030693e-03
  1.365721e-02   5.867988e-02   1.030693e-03
  1.369354e-02   5.797207e-02   9.355153e-04
  1.372960e-02   5.790047e-02   1.024818e-03
  1.376542e-02   5.769482e-02   9.146652e-04
  1.380097e-02   5.610806e-02   1.019862e-03
  1.383627e-02   5.610806e-02   1.019862e-03
  1.387133e-02   5.613283e-02   7.921635e-04
  1.390613e-02   5.616112e-02   1.002517e-03
  1.394068e-02   5.616112e-02   1.002517e-03
  1.397498e-02   5.647630e-02   7.365736e-04
  1.400903e-02   5.704003e-02   9.963777e-04
  1.404284e-02   5.704003e-02   9.963777e-04
  1.407641e-02   5.575604e-02   7.241472e-04
  1.410974e-02   5.363359e-02   9.967706e-04
  1.414282e-02   5.363359e-02   9.967706e-04
  1.417566e-02   5.485217e-02   7.421505e-04
  1.420827e-02   5.719370e-02   1.007817e-03
  1.424064e-02   5.719370e-02   1.007817e-03
  1.427278e-02   5.684914e-02   8.076433e-04
  1.430468e-02   5.570977e-02   1.017104e-03
  1.433636e-02   5.570977e-02   1.017104e-03
  1.436780e-02   5.569497e-02   9.577123e-04
  1.439901e-02   5.546065e-02   1.014940e-03
  1.443000e-02   5.546065e-02   1.014940e-03
  1.446077e-02   5.546065e-02   1.014940e-03
  1.449131e-02   5.428160e-02   8.455360e-04
  1.452163e-02   5.399041e-02   1.021703e-03
  1.455173e-02   5.399041e-02   1.021703e-03
  1.458161e-02   5.434513e-02   7.242143e-04
  1.461128e-02   5.473970e-02   1.024058e-03
  1.464074e-02   5.473970e-02   1.024058e-03
  1.466998e-02   5.471916e-02   9.623452e-04
  1.469902e-02   5.438778e-02   1.013379e-03
  1.472784e-02   5.438778e-02   1.013379e-03
  1.475646e-02   5.438778e-02   1.013379e-03
  1.478488e-02   5.388719e-02   7.228055e-04
  1.481309e-02   5.348971e-02   1.016299e-03
  1.484111e-02   5.348971e-02   1.016299e-03
  1.486893e-02   5.348971e-02   1.016299e-03
  1.489655e-02   5.196961e-02   9.881637e-04
  1.492398e-02   5.192542e-02   1.016392e-03
  1.495122e-02   5.192542e-02   1.016392e-03
  1.497827e-02   5.186955e-02   7.773534e-04
  1.500514e-02   5.172193e-02   1.008346e-03
  1.503182e-02   5.172193e-02   1.008346e-03
  1.505832e-02   5.172193e-02   1.008346e-03
  1.508464e-02   5.124624e-02   7.120709e-04
  1.511078e-02   5.079352e-02   1.005272e-03
  1.513675e-02   5.079352e-02   1.005272e-03
  1.516254e-02   5.079352e-02   1.005272e-03
  1.518817e-02   5.148152e-02   7.355589e-04
  1.521363e-02   5.187633e-02   1.004628e-03
  1.523893e-02   5.187633e-02   1.004628e-03
  1.526406e-02   5.187633e-02   1.004628e-03
  1.528904e-02   5.064233e-02   7.425271e-04
  1.531385e-02   5.000291e-02   1.000459e-03
  1.533852e-02   5.000291e-02   1.000459e-03
  1.536303e-02   5.000291e-02   1.000459e-03
  1.538740e-02   4.948920e-02   7.186275e-04
  1.541162e-02   4.908898e-02   1.008929e-03
  1.543570e-02   4.908898e-02   1.008929e-03
  1.545964e-02   4.908898e-02   1.008929e-03
  1.548345e-02   4.938244e-02   7.267052e-04
  1.550712e-02   4.981241e-02   1.002510e-03
  1.553066e-02   4.981241e-02   1.002510e-03
  1.555407e-02   4.981241e-02   1.002510e-03
  1.557736e-02   4.982534e-02   8.930841e-04
  1.560053e-02   4.988395e-02   9.879073e-04
  1.562358e-02   4.988395e-02   9.879073e-04
  1.564652e-02   4.988395e-02   9.879073e-04
  1.566934e-02   4.988395e-02   9.879073e-04
  1.569206e-02   4.906044e-02   7.699787e-04
  1.571468e-02   4.876707e-02   9.834210e-04
  1.573719e-02   4.876707e-02   9.834210e-04
  1.575961e-02   4.876707e-02   9.834210e-04
  1.578194e-02   4.859853e-02   7.698296e-04
  1.580417e-02   4.809487e-02   9.920975e-04
  1.582632e-02   4.809487e-02   9.920975e-04
  1.584839e-02   4.809487e-02   9.920975e-04
  1.587038e-02   4.809487e-02   9.920975e-04
  1.589229e-02   4.764757e-02   7.612578e-04
  1.591414e-02   4.747584e-02   9.826890e-04
  1.593591e-02   4.747584e-02   9.826890e-04
  1.595763e-02   4.747584e-02   9.826890e-04
  1.597929e-02   4.754033e-02   8.887281e-04
  1.600089e-02   4.811144e-02   9.814964e-04
  1.602244e-02   4.811144e-02   9.814964e-04
  1.604394e-02   4.811144e-02   9.814964e-04
  1.606541e-02   4.811144e-02   9.814964e-04
  1.608683e-02   4.738212e-02   6.993602e-04
  1.610823e-02   4.642509e-02   9.782358e-04
  1.612959e-02   4.642509e-02   9.782358e-04
  1.615094e-02   4.642509e-02   9.782358e-04
  1.617226e-02   4.642509e-02   9.782358e-04
  1.619357e-02   4.705459e-02   7.589504e-04
  1.621487e-02   4.728621e-02   9.747804e-04
  1.623616e-02   4.728621e-02   9.747804e-04
  1.625746e-02   4.728621e-02   9.747804e-04
  1.627875e-02   4.727405e-02   9.603928e-04
  1.630006e-02   4.646944e-02   9.703140e-04
  1.632139e-02   4.646944e-02   9.703140e-04
  1.634273e-02   4.646944e-02   9.703140e-04
  1.636411e-02   4.646944e-02   9.703140e-04
  1.638551e-02   4.631633e-02   7.273326e-04
  1.640695e-02   4.598498e-02   9.572509e-04
  1.642843e-02   4.598498e-02   9.572509e-04
  1.644996e-02   4.598498e-02   9.572509e-04
  1.647154e-02   4.598498e-02   9.572509e-04
  1.649318e-02   4.623951e-02   7.096402e-04
  1.651489e-02   4.637543e-02   9.624538e-04
  1.653666e-02   4.637543e-02   9.624538e-04
  1.655851e-02   4.637543e-02   9.624538e-04
  1.658045e-02   4.631893e-02   9.117284e-04
  1.660247e-02   4.534060e-02   9.534203e-04
  1.662459e-02   4.534060e-02   9.534203e-04
  1.664681e-02   4.534060e-02   9.534203e-04
  1.666914e-02   4.534060e-02   9.534203e-04
  1.669159e-02   4.575646e-02   6.794745e-04
  1.671415e-02   4.611481e-02   9.619837e-04
  1.673684e-02   4.611481e-02   9.619837e-04
  1.675967e-02   4.611481e-02   9.619837e-04
  1.678264e-02   4.560730e-02   8.370153e-04
  1.680575e-02   4.256287e-02   9.379775e-04
  1.682902e-02   4.256287e-02   9.379775e-04
  1.685246e-02   4.256287e-02   9.379775e-04
  1.687606e-02   4.256287e-02   9.379775e-04
  1.689984e-02   4.343642e-02   8.159472e-04
  1.692380e-02   4.359214e-02   9.458765e-04
  1.694796e-02   4.359214e-02   9.458765e-04
  1.697232e-02   4.359214e-02   9.458765e-04
  1.699688e-02   4.347879e-02   7.220663e-04
  1.702166e-02   4.343128e-02   9.443089e-04
  1.704667e-02   4.343128e-02   9.443089e-04
  1.707190e-02   4.343128e-02   9.443089e-04
  1.709738e-02   4.326487e-02   7.252625e-04
  1.712310e-02   4.318494e-02   9.571121e-04
  1.714909e-02   4.318494e-02   9.571121e-04
  1.717533e-02   4.318494e-02   9.571121e-04
  1.720185e-02   4.189919e-02   8.226967e-04
  1.722866e-02   4.166782e-02   9.558072e-04
  1.725575e-02   4.166782e-02   9.558072e-04
  1.728315e-02   4.189372e-02   8.304606e-04
  1.731086e-02   4.319846e-02   9.542763e-04
  1.733889e-02   4.319846e-02   9.542763e-04
  1.736725e-02   4.319846e-02   9.542763e-04
  1.739594e-02   4.303879e-02   6.908292e-04
  1.742499e-02   4.290793e-02   9.700174e-04
  1.745439e-02   4.290793e-02   9.700174e-04
  1.748416e-02   4.300325e-02   8.172453e-04
  1.751431e-02   4.345052e-02   9.778755e-04
  1.754485e-02   4.345052e-02   9.778755e-04
  1.757579e-02   4.345052e-02   9.778755e-04
  1.760714e-02   4.321809e-02   8.886319e-04
  1.763891e-02   4.319363e-02   9.694932e-04
  1.767111e-02   4.319363e-02   9.694932e-04
  1.770376e-02   4.200556e-02   7.833004e-04
  1.773686e-02   4.167541e-02   9.651340e-04
  1.777042e-02   4.167541e-02   9.651340e-04
  1.780446e-02   4.150307e-02   7.854045e-04
  1.783900e-02   4.145122e-02   9.748167e-04
  1.787403e-02   4.145122e-02   9.748167e-04
  1.790957e-02   3.983667e-02   8.717778e-04
  1.794564e-02   3.965834e-02   9.628755e-04
  1.798225e-02   3.982458e-02   8.457423e-04
  1.801940e-02   4.092837e-02   9.734783e-04
  1.805712e-02   4.092837e-02   9.734783e-04
  1.809542e-02   4.055966e-02   6.873273e-04
  1.813430e-02   4.016879e-02   9.692974e-04
  1.817378e-02   4.016879e-02   9.692974e-04
  1.821388e-02   4.155606e-02   9.124377e-04
  1.825461e-02   4.166381e-02   9.799682e-04
  1.829598e-02   4.120336e-02   6.949360e-04
  1.833801e-02   4.069312e-02   9.837657e-04
  1.838071e-02   4.058542e-02   8.781067e-04
  1.842409e-02   3.975632e-02   9.830585e-04
  1.846818e-02   3.975632e-02   9.830585e-04
  1.851297e-02   3.773593e-02   8.390799e-04
  1.855850e-02   3.734674e-02   9.824304e-04
  1.860478e-02   3.842040e-02   7.211919e-04
  1.865181e-02   3.900049e-02   9.784152e-04
  1.869962e-02   3.807861e-02   6.923764e-04
  1.874822e-02   3.723873e-02   9.778008e-04
  1.879763e-02   3.773482e-02   6.929472e-04
  1.884787e-02   3.828350e-02   9.798464e-04
  1.889894e-02   3.754434e-02   6.840147e-04
  1.895088e-02   3.682896e-02   9.551823e-04
  1.900369e-02   3.751539e-02   6.856695e-04
  1.905739e-02   3.802332e-02   9.621000e-04
  1.911200e-02   3.785076e-02   7.303767e-04
  1.916753e-02   3.777938e-02   9.365040e-04
  1.922402e-02   3.638401e-02   8.579620e-04
  1.928146e-02   3.625195e-02   7.917117e-04
  1.933989e-02   3.624816e-02   9.248895e-04
  1.939932e-02   3.570611e-02   6.528657e-04
  1.945977e-02   3.510102e-02   9.181895e-04
  1.952126e-02   3.655679e-02   7.664668e-04
  1.958381e-02   3.686780e-02   7.460745e-04
  1.964743e-02   3.682733e-02   9.148901e-04
  1.971216e-02   3.621023e-02   6.731566e-04
  1.977800e-02   3.586534e-02   7.991295e-04
  1.984499e-02   3.573329e-02   8.962759e-04
  1.991313e-02   3.523215e-02   6.593739e-04
  1.998246e-02   3.502686e-02   7.357796e-04
  2.005299e-02   3.528656e-02   8.840593e-04
  2.012474e-02   3.518732e-02   7.236511e-04
  2.019774e-02   3.486868e-02   6.314269e-04
  2.027202e-02   3.440104e-02   8.160194e-04
  2.034758e-02   3.357472e-02   8.697670e-04
  2.042446e-02   3.467484e-02   6.807703e-04
  2.050268e-02   3.465048e-02   6.098635e-04
  2.058226e-02   3.430248e-02   7.064621e-04
  2.066323e-02   3.468834e-02   8.544430e-04
  2.074561e-02   3.388197e-02   8.252962e-04
  2.082943e-02   3.280357e-02   6.789355e-04
  2.091471e-02   3.245835e-02   6.063611e-04
  2.100147e-02   3.239517e-02   6.026262e-04
  2.108975e-02   3.254657e-02   6.445954e-04
  2.117957e-02   3.295643e-02   7.041782e-04
  2.127095e-02   3.265446e-02   7.624100e-04
  2.136392e-02   3.329389e-02   8.165479e-04
  2.145851e-02   3.226089e-02   8.388865e-04
  2.155475e-02   3.140201e-02   7.975860e-04
  2.165266e-02   3.068499e-02   7.692744e-04
  2.175228e-02   3.047983e-02   7.592558e-04
  2.185362e-02   2.986562e-02   7.550349e-04
  2.195673e-02   3.108427e-02   7.653504e-04
  2.206163e-02   2.974406e-02   7.742404e-04
  2.216835e-02   2.993454e-02   7.348428e-04
  2.227692e-02   3.102208e-02   6.791728e-04
  2.238737e-02   3.068422e-02   6.232380e-04
  2.249974e-02   3.046569e-02   5.814944e-04
  2.261405e-02   2.951947e-02   5.631095e-04
  2.273034e-02   2.868449e-02   5.819334e-04
  2.284863e-02   2.826615e-02   6.447710e-04
  2.296897e-02   2.799915e-02   6.581493e-04
  2.309138e-02   2.785407e-02   5.969500e-04
  2.321591e-02   2.788328e-02   5.617388e-04
  2.334258e-02   2.727339e-02   6.122740e-04
  2.347143e-02   2.749640e-02   6.340380e-04
  2.360249e-02   2.722888e-02   5.833499e-04
  2.373580e-02   2.805930e-02   5.871518e-04
  2.387140e-02   2.610320e-02   6.089598e-04
  2.400932e-02   2.712230e-02   5.749821e-04
  2.414961e-02   2.600323e-02   6.172739e-04
  2.429229e-02   2.552166e-02   6.138963e-04
  2.443741e-02   2.620535e-02   5.879852e-04
  2.458500e-02   2.524838e-02   5.847835e-04
  2.473512e-02   2.601994e-02   5.823496e-04
  2.488778e-02   2.566667e-02   5.752591e-04
  2.504305e-02   2.500453e-02   5.947592e-04
  2.520095e-02   2.556382e-02   5.846958e-04
  2.536153e-02   2.584902e-02   5.571846e-04
  2.552483e-02   2.381576e-02   5.762403e-04
  2.569089e-02   2.354422e-02   5.495794e-04
  2.585976e-02   2.468503e-02   5.443131e-04
  2.603149e-02   2.326732e-02   5.733332e-04
  2.620611e-02   2.342651e-02   5.588179e-04
  2.638367e-02   2.325561e-02   5.222623e-04
  2.656422e-02   2.210126e-02   5.260006e-04
  2.674780e-02   2.227940e-02   5.488156e-04
  2.693447e-02   2.167316e-02   5.747244e-04
  2.712426e-02   2.124819e-02   5.628555e-04
  2.731723e-02   2.198473e-02   5.415157e-04
  2.751343e-02   2.137331e-02   5.247729e-04
  2.771290e-02   2.185724e-02   5.168833e-04
  2.791571e-02   2.109433e-02   5.175536e-04
  2.812188e-02   2.147256e-02   5.269169e-04
  2.833149e-02   1.978613e-02   5.318520e-04
  2.854458e-02   2.095511e-02   5.216475e-04
  2.876121e-02   2.014332e-02   4.906524e-04
  2.898143e-02   2.006837e-02   4.683417e-04
  2.920529e-02   1.977695e-02   4.708438e-04
  2.943286e-02   2.059564e-02   4.891646e-04
  2.966417e-02   1.927451e-02   4.765496e-04
  2.989931e-02   1.952412e-02   4.591836e-04
  3.013831e-02   1.927567e-02   4.598815e-04
  3.038125e-02   1.911206e-02   4.526132e-04
  3.062818e-02   1.798697e-02   4.552532e-04
  3.087915e-02   1.796677e-02   4.530371e-04
  3.113424e-02   1.823382e-02   4.386850e-04
  3.139350e-02   1.723016e-02   4.394174e-04
  3.165700e-02   1.728565e-02   4.237882e-04
  3.192480e-02   1.806557e-02   4.310421e-04
  3.219696e-02   1.739691e-02   4.365195e-04
  3.247355e-02   1.648755e-02   4.345825e-04
  3.275464e-02   1.686184e-02   4.338723e-04
  3.304029e-02   1.697767e-02   4.402102e-04
  3.333058e-02   1.608792e-02   4.508818e-04
  3.362556e-02   1.613976e-02   4.630003e-04
  3.392532e-02   1.662940e-02   4.859991e-04
  3.422992e-02   1.596286e-02   4.695468e-04
  3.453943e-02   1.520140e-02   4.354499e-04
  3.485394e-02   1.524284e-02   4.135586e-04
  3.517350e-02   1.551390e-02   4.052421e-04
  3.549820e-02   1.473626e-02   4.127946e-04
  3.582811e-02   1.526802e-02   4.042893e-04
  3.616331e-02   1.491821e-02   3.818951e-04
  3.650388e-02   1.394009e-02   3.815484e-04
  3.684989e-02   1.414327e-02   3.753402e-04
  3.720144e-02   1.429451e-02   3.680555e-04
  3.755859e-02   1.404602e-02   3.677906e-04
  3.792143e-02   1.403769e-02   3.531202e-04
  3.829005e-02   1.345366e-02   3.588401e-04
  3.866453e-02   1.272721e-02   3.546425e-04
  3.904495e-02   1.256820e-02   3.393426e-04
  3.943141e-02   1.315685e-02   3.314849e-04
  3.982398e-02   1.319193e-02   3.280383e-04
  4.022277e-02   1.277603e-02   3.257463e-04
  4.062786e-02   1.237592e-02   3.199080e-04
  4.103934e-02   1.158117e-02   3.149999e-04
  4.145732e-02   1.164490e-02   3.146419e-04
  4.188187e-02   1.144739e-02   3.173630e-04
  4.231310e-02   1.175615e-02   3.111750e-04
  4.275110e-02   1.109593e-02   3.019166e-04
  4.319598e-02   1.125810e-02   3.016862e-04
  4.364783e-02   1.061411e-02   2.979417e-04
  4.410675e-02   1.142959e-02   2.904160e-04
  4.457285e-02   1.078707e-02   2.924044e-04
  4.504623e-02   1.102797e-02   2.902682e-04
  4.552700e-02   1.055066e-02   2.835051e-04
  4.601526e-02   1.007937e-02   2.754567e-04
  4.651112e-02   9.426600e-03   2.722028e-04
  4.701469e-02   1.000240e-02   2.685678e-04
  4.752609e-02   1.015949e-02   2.659235e-04
  4.804542e-02   9.555410e-03   2.673104e-04
  4.857280e-02   9.256620e-03   2.660695e-04
  4.910834e-02   8.814080e-03   2.567098e-04
  4.965217e-02   9.083750e-03   2.585636e-04
  5.020440e-02   9.345750e-03   2.540097e-04
  5.076516e-02   8.372960e-03   2.481796e-04
  5.133456e-02   9.033350e-03   2.488561e-04
  5.191273e-02   8.709550e-03   2.463028e-04
  5.249979e-02   8.551270e-03   2.390257e-04
  5.309588e-02   8.442920e-03   2.348684e-04
  5.370111e-02   8.291360e-03   2.319286e-04
  5.431564e-02   7.906550e-03   2.333497e-04
  5.493957e-02   8.082510e-03   2.310493e-04
  5.557306e-02   8.222940e-03   2.256298e-04
  5.621623e-02   7.570550e-03   2.247698e-04
  5.686923e-02   7.446270e-03   2.209140e-04
  5.753220e-02   7.728050e-03   2.165845e-04
  5.820527e-02   7.740750e-03   2.280600e-04
  5.888859e-02   7.187040e-03   2.359872e-04
  5.958231e-02   6.792000e-03   2.376131e-04
  6.028657e-02   7.041380e-03   2.393311e-04
  6.050452e-02   7.280200e-03   3.195072e-04
  6.100153e-02   7.335870e-03   2.413319e-04
  6.172734e-02   6.839300e-03   2.407031e-04
  6.246415e-02   7.092690e-03   2.351487e-04
  6.313764e-02   6.630450e-03   2.066888e-04
  6.321211e-02   6.262110e-03   2.365848e-04
  6.397139e-02   6.436250e-03   2.378886e-04
  6.474215e-02   6.177220e-03   2.333141e-04
  6.552454e-02   6.687970e-03   2.312971e-04
  6.577077e-02   6.320790e-03   1.814397e-04
  6.631874e-02   6.539060e-03   2.322435e-04
  6.712491e-02   5.422220e-03   2.300922e-04
  6.794322e-02   5.687690e-03   2.288022e-04
  6.840389e-02   5.841190e-03   1.632966e-04
  6.877385e-02   6.223100e-03   2.298850e-04
  6.961695e-02   5.467500e-03   2.285272e-04
  7.047273e-02   5.622240e-03   2.282061e-04
  7.103701e-02   5.746300e-03   1.426984e-04
  7.134134e-02   6.053530e-03   2.267071e-04
  7.222297e-02   5.616820e-03   2.216865e-04
  7.311781e-02   5.580280e-03   2.204768e-04
  7.367013e-02   5.596930e-03   1.381407e-04
  7.402605e-02   5.597940e-03   2.189118e-04
  7.494786e-02   6.125430e-03   2.210145e-04
  7.588345e-02   5.414570e-03   2.192256e-04
